id,title,description,credits,prerequisites,level,difficulty_rating,career_relevance,topics,semester_offered,professor,department
STS490,Project and Seminar I,Comprehensive study of science technology and human affairs issue requiring application of knowledge and skills.,3,"Senior standing in STS",Senior,4.5,"Senior Capstone, Research Project","Senior Capstone, Research Project, Comprehensive Study, Applied Research",Fall/Spring,TBD,Science Technology Society
STS491,Project and Seminar II,Continuation of comprehensive science technology and society project with detailed written report submission.,2,"STS490",Senior,4.5,"Senior Capstone Continuation, Research Completion","Senior Capstone Continuation, Research Completion, Project Implementation, Research Presentation",Fall/Spring,TBD,Science Technology Society
STS492,Technology and the Future of Work,Examination of digital society automation artificial intelligence and emerging technologies impact on work and society.,2,"Senior status and program director permission",Senior,4.0,"Future of Work, Technology and Society","Future of Work, Technology and Society, Automation, AI Impact, Digital Transformation",Fall/Spring,TBD,Science Technology Society
THTR201,Introduction to Theatre,Introduction to basic theatre elements through examination of playwright director designer and actor roles.,3,None,Sophomore,3.0,"Theatre Arts, Introduction to Theatre","Theatre Arts, Introduction to Theatre, Dramatic Arts, Theatre History, Performance Arts",Fall/Spring,TBD,Theatre
THTR202,Acting Fundamentals,Development of acting skills through improvisation scene study and basic theatre exercises in studio environment.,3,None,Sophomore,3.5,"Acting, Performance","Acting, Performance, Scene Study, Character Development, Theatre Performance",Fall/Spring,TBD,Theatre
THTR208,Movement and Voice for Theatre,Learning voice as vocal instrument and skill-oriented movement exercises through physical acting exploration.,3,"ENGL101 and ENGL102 with C",Sophomore,3.5,"Voice and Movement, Physical Theatre","Voice and Movement, Physical Theatre, Vocal Training, Movement Training, Character Work",Fall/Spring,TBD,Theatre
THTR209,Voice and Speech for Theatre I,Learning voice as vocal instrument including breath control projection and voice placement.,3,"ENGL101 and ENGL102 with C",Sophomore,3.5,"Voice Training, Speech","Voice Training, Speech, Vocal Technique, Breath Control, Voice Projection",Fall/Spring,TBD,Theatre
THTR210,Voice and Speech for Theatre II,Advanced vocal work with plays poetry and narratives exploring physical and vocal expression relationships.,3,"ENGL101 and ENGL102 with C",Sophomore,3.5,"Advanced Voice Training, Text Analysis","Advanced Voice Training, Text Analysis, Vocal Expression, Performance Technique",Fall/Spring,TBD,Theatre
THTR212,Play Analysis,Understanding dramatic literature and analysis including reading plays and examining theatrical processes.,3,"ENGL101 and ENGL102 with C",Sophomore,3.5,"Dramatic Literature, Play Analysis","Dramatic Literature, Play Analysis, Theatre Criticism, Script Analysis, Literary Analysis",Fall/Spring,TBD,Theatre
THTR213,Theatre Directing,Learning major directorial techniques for short plays and workshop scenarios with collaborative emphasis.,3,"ENGL101 and ENGL102 with C",Sophomore,4.0,"Theatre Directing, Production","Theatre Directing, Production, Collaborative Theatre, Stage Direction, Theatre Leadership",Fall/Spring,TBD,Theatre
THTR216,Improvisational Theatre Short Form,Introduction to short-form improvisational performance techniques through practical exercises and public performances.,3,"ENGL101 and ENGL102 with C",Sophomore,3.5,"Improvisation, Short Form Performance","Improvisation, Short Form Performance, Spontaneous Performance, Creative Theatre, Game Structure",Fall/Spring,TBD,Theatre
THTR217,Improvisational Theatre Long Form,Long-form interactive narrative and story development skills through improvisation across multiple media.,3,"ENGL101 and ENGL102 with C",Sophomore,3.5,"Long Form Improvisation, Storytelling","Long Form Improvisation, Storytelling, Interactive Narrative, Creative Performance",Fall/Spring,TBD,Theatre
THTR220,Instrumental Ensemble Performance I,Membership in instrumental music group with professional conductor including rehearsals and concert performance.,1,"Permission of coordinator and conductor",Sophomore,3.0,"Musical Performance, Ensemble","Musical Performance, Ensemble, Instrumental Music, Concert Performance, Music Collaboration",Fall/Spring,TBD,Theatre
THTR221,Instrumental Ensemble Performance II,Continued membership in instrumental music group with professional conductor and concert performances.,1,"Permission of coordinator and conductor",Sophomore,3.0,"Musical Performance, Advanced Ensemble","Musical Performance, Advanced Ensemble, Instrumental Music, Concert Performance",Fall/Spring,TBD,Theatre
THTR222,Instrumental Ensemble Performance III,Advanced membership in instrumental music group with professional conductor and concert performances.,1,"Permission of coordinator and conductor",Junior,3.0,"Advanced Musical Performance, Ensemble","Advanced Musical Performance, Ensemble, Instrumental Music, Concert Performance",Fall/Spring,TBD,Theatre
THTR250,Theatrical Design Fundamentals,Comprehensive overview of theatrical design process exploring essential skills and techniques for visual world creation.,3,"ENGL101 with C, ENGL102 pre/corequisite",Sophomore,3.5,"Theatre Design, Visual Arts","Theatre Design, Visual Arts, Scenic Design, Design Process, Theatre Technology",Fall/Spring,TBD,Theatre
THTR252,Theatrical Sound Design,Introduction to sound design process including emotional landscape enhancement and storytelling through audio.,3,"ENGL101, ENGL102 pre/corequisite",Sophomore,4.0,"Sound Design, Audio Engineering","Sound Design, Audio Engineering, Theatre Technology, Audio Production, Sound Editing",Fall/Spring,TBD,Theatre
THTR253,Props Puppetry and Projection,Exploration of props puppetry and projection elements creating theatrical magic through digital and physical skills.,3,"ENGL101, ENGL102 pre/corequisite",Sophomore,3.5,"Props and Puppetry, Projection Design","Props and Puppetry, Projection Design, Theatre Technology, Digital Arts, Theatrical Effects",Fall/Spring,TBD,Theatre
THTR254,Theatrical Lighting Design,Introduction to lighting design art and technique through research theory and hands-on practice.,3,"ENGL101, ENGL102 pre/corequisite",Sophomore,4.0,"Lighting Design, Theatre Technology","Lighting Design, Theatre Technology, Stage Lighting, Visual Design, Technical Theatre",Fall/Spring,TBD,Theatre
THTR256,Theatrical Set Design,Introduction to basic components of set scenic art and lighting design including scale model creation.,3,"ENGL101 with C",Sophomore,3.5,"Set Design, Scenic Art","Set Design, Scenic Art, Theatre Design, Visual Arts, Stage Design",Fall/Spring,TBD,Theatre
THTR257,Stage Management,Introduction to stage management including rehearsal procedures organizational methods and production coordination.,3,"ENGL102 with C",Sophomore,4.0,"Stage Management, Production Management","Stage Management, Production Management, Theatre Administration, Production Coordination",Fall/Spring,TBD,Theatre
THTR258,Stagecraft I,Technical aspects of mounting theatre productions including shop tools lighting instruments and audio/video design.,3,None,Sophomore,3.5,"Stagecraft, Technical Theatre","Stagecraft, Technical Theatre, Theatre Technology, Production Skills, Technical Skills",Fall/Spring,TBD,Theatre
THTR259,Stagecraft II,Advanced technical aspects of mounting theatre productions with specialized equipment and production needs.,3,None,Sophomore,4.0,"Advanced Stagecraft, Technical Theatre","Advanced Stagecraft, Technical Theatre, Theatre Technology, Advanced Production Skills",Fall/Spring,TBD,Theatre
THTR261,Performance I,Lecture/workshop combining class with play production including in-depth study of playwright and contemporaries.,3,"Departmental approval",Sophomore,4.0,"Theatre Production, Performance","Theatre Production, Performance, Theatrical Collaboration, Applied Theatre, Stage Performance",Fall/Spring,TBD,Theatre
THTR262,Performance II,Study of playwright contemporaries and in-depth examination of costume design music and set design.,3,"Departmental approval",Sophomore,4.0,"Theatre Production, Design Study","Theatre Production, Design Study, Costume Design, Production Collaboration, Applied Theatre",Fall/Spring,TBD,Theatre
THTR263,Performance III,Advanced study of playwright's work leading to performance with comprehensive design and production analysis.,3,"THTR261 or THTR262 and ENGL102 with C and one 200-level H&H GER with C",Junior,4.5,"Advanced Theatre Production, Performance","Advanced Theatre Production, Performance, Advanced Theatrical Collaboration, Applied Theatre",Fall/Spring,TBD,Theatre
THTR280,Theatre Fundamentals Practicum,Supervised independent involvement in main stage production with appropriate role and ongoing journal documentation.,3,"ENGL101, ENGL102 pre/corequisite",Sophomore,3.5,"Theatre Practicum, Production Experience","Theatre Practicum, Production Experience, Applied Theatre, Professional Development",Fall/Spring,TBD,Theatre
THTR281,Stories Us and Everything,Exploration of storytelling psychology and how stories shape worldviews emotions and cultural narratives.,3,"ENGL101 and one 200-level H&H GER, ENGL102 pre/corequisite",Sophomore,3.0,"Storytelling, Narrative Studies","Storytelling, Narrative Studies, Cultural Studies, Creative Expression, Communication",Fall/Spring,TBD,Theatre
THTR302,Acting Scene Study,Advanced scene study audition techniques and ensemble techniques with interpretation and character portrayal.,3,"ENGL101 and ENGL102 with C",Junior,4.0,"Advanced Acting, Scene Study","Advanced Acting, Scene Study, Character Development, Advanced Performance, Audition Technique",Fall/Spring,TBD,Theatre
THTR310,Theatre History I,Study of Euro-American theatre history from Greece and Rome through early post-Renaissance Europe.,3,"ENGL102 with C and one 200-level H&H GER with C",Junior,4.0,"Theatre History, Historical Theatre","Theatre History, Historical Theatre, Dramatic Literature, Cultural History, Theatre Studies",Fall/Spring,TBD,Theatre
THTR311,Period Styles of Theatre,Study of historical design styles examining how architecture fashion and aesthetics reflect cultural values.,3,"ENGL101 and one 200-level Humanities GER, ENGL102 pre/corequisite",Junior,3.5,"Historical Theatre Styles, Design History","Historical Theatre Styles, Design History, Cultural Studies, Historical Research, Design Studies",Fall/Spring,TBD,Theatre
